Line	Spkr	StTime	Content	EnTime
2293	DCB_se1_ag2_f_02	3355.6223	Like they'll be like, where's the White House? I'm- I know where it is, I'm like, oh it's over there and it's just like-	3359.7829
2294	DCB_se1_ag2_f_02	3359.7829	(pause 0.65)	3360.4365
2295	DCB_se1_ag2_f_02	3360.4365	Yeah they wanna actually like, Mommy I really wanna like see it like up- but no.	3364.8972
2296	DCB_se1_ag2_f_02	3364.8972	(pause 0.70)	3365.5936
2297	DCB_se1_ag2_f_02	3365.5936	So I'm- I'm- I'm'a get better with that.	3367.1937
2298	DCB_se1_ag2_f_02	3367.1937	(pause 0.47)	3367.6651
2299	DCB_se1_ag2_f_02	3367.6651	We been to like the Air and Space Museum,	3369.6355
2300	DCB_se1_ag2_f_02	3369.6355	(pause 0.33)	3369.9686
2301	DCB_se1_ag2_f_02	3369.9686	and like,	3370.6792
2302	DCB_se1_ag2_f_02	3370.6792	(pause 0.58)	3371.2543
2303	DCB_se1_ag2_f_02	3371.2543	um, stuff like- but not like the main monuments. We went to the, um, World War Two [memorial.]	3376.6900
2304	DCB_int_01	3376.1436	[Mm-hm.]	3376.6132
2305	DCB_se1_ag2_f_02	3377.2507	Um,	3377.8881
2306	DCB_se1_ag2_f_02	3377.8881	(pause 0.22)	3378.1044
2307	DCB_se1_ag2_f_02	3378.1044	and I think I only went to the World War Two memorial with them is because it was a project <laugh> at school. <laugh>	3382.7472
2308	DCB_int_01	3383.3686	And you had to-	3383.8433
2309	DCB_se1_ag2_f_02	3383.8686	Yeah I could go, so.	3385.2293
2310	DCB_se1_ag2_f_02	3385.2293	(pause 0.22)	3385.4473
2311	DCB_se1_ag2_f_02	3385.4473	And that was it.	3386.0032
2312	DCB_int_01	3386.4114	One of the things that I tell people to do,	3388.2900
2313	DCB_int_01	3388.2900	(pause 0.18)	3388.4686
2314	DCB_int_01	3388.4686	and I know it sounds silly but like, do one of the little tourist things, like one of the little	3393.2303
2315	DCB_int_01	3393.2303	(pause 0.20)	3393.4293
2316	DCB_int_01	3393.4293	get on the bus	3394.2614
2317	DCB_int_01	3394.2614	(pause 0.23)	3394.4864
2318	DCB_int_01	3394.4864	and they do the [tour. I think it-]	3395.8865
2319	DCB_se1_ag2_f_02	3395.0722	[Oh, I never done] that either.	3396.6651
2320	DCB_int_01	3396.7187	I, uh, actually wanted to be a tour guide when I was-	3398.8364
2321	DCB_se1_ag2_f_02	3398.8757	[<laugh>]	3399.3530
2322	DCB_int_01	3399.0792	[I don't] know that was just this	3400.2752
2323	DCB_int_01	3400.4900	crazy part of my- but I- they're really interesting they have some interesting stories.	3403.8116
2324	DCB_int_01	3403.8116	(pause 0.15)	3403.9580
2325	DCB_int_01	3403.9580	And if nothing else it just gives you a very different [perspective of] like, where you live, right?	3408.6187
2326	DCB_se1_ag2_f_02	3406.4079	[Mm-hm.]	3407.0345
2327	DCB_se1_ag2_f_02	3408.6401	[Wow.]	3409.1758
2328	DCB_int_01	3409.0722	[Cause] you live [outside of-]	3410.5602
2329	DCB_se1_ag2_f_02	3409.9863	[So you did the-] the big red bus that [rides around?]	3412.8579
2330	DCB_int_01	3412.2150	[I did that one] before, I've done the one- the little duck boat where [you g- where it goes] down Potomac.	3417.2364
2331	DCB_se1_ag2_f_02	3415.6115	[Oh.]	3416.3759
2332	DCB_int_01	3417.7114	Um, I've done the night- the night one is the best, [I think that's] the prettiest one.	3422.2605
2333	DCB_se1_ag2_f_02	3420.9008	[Mm-hm.]	3421.4223
2334	DCB_int_01	3422.5757	Um, I haven't done the dinner cruise but I've done the lunch cruise,	3425.8258
2335	DCB_int_01	3425.8258	(pause 0.44)	3426.2686
2336	DCB_int_01	3426.2686	um, from Southwest off the, um,	3428.7819
2337	DCB_int_01	3428.7819	(pause 0.18)	3428.9650
2338	DCB_int_01	3428.9650	[marina-]	3429.4916
2339	DCB_se1_ag2_f_02	3429.0328	[Waterfront?]	3429.5078
2340	DCB_int_01	3429.8364	Waterfront, mm-hm.	3430.9511
2341	DCB_se1_ag2_f_02	3431.0007	Oh speaking of that, that is my f- favorite restaurant in DC.	3433.6021
2342	DCB_se1_ag2_f_02	3433.6021	(pause 0.22)	3433.8187
2343	DCB_se1_ag2_f_02	3433.8187	I only been like three times though, Nick's Riverside Grill.	3436.0814
2344	DCB_se1_ag2_f_02	3436.0814	(pause 0.36)	3436.4436
2345	DCB_se1_ag2_f_02	3436.4436	It's down like the- in the Waterfront like-	3438.4365
2346	DCB_se1_ag2_f_02	3438.4365	(pause 0.52)	3438.9544
2347	DCB_se1_ag2_f_02	3438.9544	I don't even know why they call it the Waterfront, but it's like the Georgetown Waterfront, it's like in the back of Georgetown.	3443.6792
2348	DCB_int_01	3443.7972	Oh [okay.]	3444.3901
2349	DCB_se1_ag2_f_02	3444.1829	[Yeah.]	3444.7437
2350	DCB_int_01	3444.8579	[N- in Northwest?]	3446.0633
2351	DCB_se1_ag2_f_02	3444.9830	[So-]	3445.6056
2352	DCB_se1_ag2_f_02	3445.6056	(pause 0.38)	3445.9863
2353	DCB_se1_ag2_f_02	3445.9863	[In Northwest.]	3446.7649
2354	DCB_int_01	3446.6578	[Uh-huh.]	3447.0605
2355	DCB_se1_ag2_f_02	3447.1757	Where- where they sometimes do like the pirate ships on Halloween for the little kids. Um,	3451.6685
2356	DCB_se1_ag2_f_02	3451.6685	(pause 0.10)	3451.7685
2357	DCB_se1_ag2_f_02	3451.7685	I can't think of the name of it, but they also do it for adult- I took my kids on there cause it was like groupon deal.	3455.6543
2358	DCB_int_01	3456.0508	[Mm-hm.]	3456.4228
2359	DCB_se1_ag2_f_02	3456.1115	[And so] we hop on it, the little pirate ship and then you get off and it's like all these restaurants around there.	3460.5364
2360	DCB_se1_ag2_f_02	3460.6936	But Nick's Riverside Grill is like really nice because in the winter time they have the like the ice skating rink	3465.0792
2361	DCB_se1_ag2_f_02	3465.0792	(pause 0.36)	3465.4364
2362	DCB_se1_ag2_f_02	3465.4364	[and stuff like that. Yeah], and then like during this time the ice skating rink is around, so it's just like this big water-	3470.3651
2363	DCB_int_01	3465.4578	[I've never been there.]	3466.7965
2364	DCB_se1_ag2_f_02	3471.0542	this big water pond and stuff but it's like the scenery is very pretty but the food is also really good.	3475.5916
2365	DCB_se1_ag2_f_02	3475.5916	(pause 0.28)	3475.8721
2366	DCB_se1_ag2_f_02	3475.8721	And I thought the food would be expensive because where it's at but no it was like	3479.3037
2367	DCB_se1_ag2_f_02	3479.3037	(pause 0.11)	3479.4186
2368	DCB_se1_ag2_f_02	3479.4186	the prices are amazing like-	3481.0044
2369	DCB_int_01	3480.9830	Nick's Riverside [Grill.]	3482.4841
2370	DCB_se1_ag2_f_02	3482.1114	[Grill] yeah, Nick's Riverside Grill.	3483.6400
2371	DCB_int_01	3483.6757	In Georgetown.	3484.5024
2372	DCB_se1_ag2_f_02	3484.5579	In-	3484.8979
2373	DCB_se1_ag2_f_02	3484.8979	(pause 0.17)	3485.0722
2374	DCB_se1_ag2_f_02	3485.0722	in Georgetown Water- like all the way in the back of Georgetown.	3487.3228
2375	DCB_int_01	3488.4757	Okay I'll look it up. [Cause I'm in] Georgetown a lot,	3490.5364
2376	DCB_se1_ag2_f_02	3489.2435	[Yeah.]	3489.7078
2377	DCB_se1_ag2_f_02	3490.6507	[Yeah it's in the back of-] yeah in the back. But it's um- I- I've taken him,	3494.7672
2378	DCB_int_01	3490.6757	[ob- obviously, so.]	3491.7851
2379	DCB_se1_ag2_f_02	3495.1614	and then I went with my cousin. But it's- it's- it's amazing like you- and it's not just Nick's Riverside Grill either, it's like	3501.1370
2380	DCB_se1_ag2_f_02	3501.1370	(pause 0.25)	3501.3900
2381	DCB_se1_ag2_f_02	3501.3900	when you go it's like a whole circle	3502.9615
2382	DCB_se1_ag2_f_02	3502.9615	(pause 0.40)	3503.3579
2383	DCB_se1_ag2_f_02	3503.3579	full of like, restaura- I- but I've only tried Nick's Riverside Grill.	3506.5232
2384	DCB_int_01	3506.7435	Oh, okay, so it's like- it's not- okay I thought the whole thing was called Nick's Riverside [Grill so Nick's is] just one [/in there by itself/]	3512.4759
2385	DCB_se1_ag2_f_02	3510.1365	Uh-uh, but that-	3510.9151
2386	DCB_se1_ag2_f_02	3510.9151	(pause 0.57)	3511.4899
2387	DCB_se1_ag2_f_02	3511.4899	[it's that restaurant] yeah, it's that restaurant.	3513.9654
2388	DCB_int_01	3514.0900	[Oh okay.]	3515.0167
2389	DCB_se1_ag2_f_02	3514.4257	[But there- but] it's like a circle of restaurants but I like Nick's Riverside Grill.	3518.3937
2390	DCB_int_01	3518.8614	[Oh okay, alright I'm'a] have to go over [there cause I don't eat] a lot over there [actually.]	3522.8830
2391	DCB_se1_ag2_f_02	3519.1721	[Yeah, mm-hm.]	3520.3079
2392	DCB_se1_ag2_f_02	3520.3079	(pause 0.74)	3521.0507
2393	DCB_se1_ag2_f_02	3521.0507	[Yeah, you'll-]	3521.7222
2394	DCB_se1_ag2_f_02	3521.7222	(pause 0.95)	3522.6687
2395	DCB_se1_ag2_f_02	3522.6687	[No] you'll like it because n- i-	3524.2506
2396	DCB_se1_ag2_f_02	3524.5435	The reason I like Nick's Riverside Grill because you have the option to eat outside and inside, [always ask] for outside	3529.2712
2397	DCB_int_01	3528.4176	[Mm-hm.]	3528.6708
2398	DCB_se1_ag2_f_02	3529.3794	cause I like /how it look/.	3530.3527
2399	DCB_se1_ag2_f_02	3530.3527	(pause 0.27)	3530.6185
2400	DCB_se1_ag2_f_02	3530.6185	But you- you'll really like it.	3532.2150
2401	DCB_int_01	3532.6079	Okay, and it's not expensive?	3534.0472
2402	DCB_se1_ag2_f_02	3534.0329	No like, I don't know what type of food you like but I like their crab cakes.	3537.2793
2403	DCB_se1_ag2_f_02	3537.5864	[/inaudible/]	3538.1147
2404	DCB_int_01	3537.6114	[Oh I'm allergic] to [crab.]	3539.0186
2405	DCB_se1_ag2_f_02	3538.9400	[But] they have everything, [they have like] wings, they have french fries, [everything] but	3542.6757
2406	DCB_int_01	3539.9472	[Okay.]	3540.3472
2407	DCB_int_01	3540.3472	(pause 1.50)	3541.8473
2408	DCB_int_01	3541.8473	[Okay.]	3542.2526
2409	DCB_se1_ag2_f_02	3542.8792	that's why I go because of- they have crab cakes that are amazing it's not like ridiculous prices.	3546.7579
2410	DCB_se1_ag2_f_02	3546.7579	(pause 0.50)	3547.2580
2411	DCB_se1_ag2_f_02	3547.2580	So that's why I like it.	3548.1899
2412	DCB_int_01	3548.8935	Do you eat mumbo sauce?	3549.8639
2413	DCB_se1_ag2_f_02	3550.0114	I do eat mumbo sauce. <laugh>	3551.7508
2414	DCB_se1_ag2_f_02	3551.7508	(pause 0.42)	3552.1686
2415	DCB_se1_ag2_f_02	3552.1686	<laugh>	3552.6646
2416	DCB_se1_ag2_f_02	3552.6646	(pause 0.43)	3553.0937
2417	DCB_se1_ag2_f_02	3553.0937	But I totally agree with you when you say it depends where you go.	3556.0043
2418	DCB_se1_ag2_f_02	3556.0043	(pause 0.21)	3556.2150
2419	DCB_se1_ag2_f_02	3556.2150	And I like Danny's.	3557.1923
2420	DCB_int_01	3557.6079	Danny's?	3558.2258
2421	DCB_se1_ag2_f_02	3558.1936	Mm-hm.	3558.6008
2422	DCB_int_01	3558.5758	Where's Danny's?	3559.4935
2423	DCB_se1_ag2_f_02	3559.5685	There's multiple Danny's but I always go to- you know where Iverson Mall is?	3562.7165
2424	DCB_int_01	3562.7543	Mm-hm.	3563.0983
2425	DCB_se1_ag2_f_02	3563.2257	And I think it's t-	3564.1901
2426	DCB_se1_ag2_f_02	3564.1901	(pause 0.14)	3564.3294
2427	DCB_se1_ag2_f_02	3564.3294	um, considered Temple Hills?	3565.7544
2428	DCB_int_01	3566.0651	Mm-hm.	3566.5078
2429	DCB_se1_ag2_f_02	3566.6971	That Danny's is	3567.9309
2430	DCB_se1_ag2_f_02	3567.9309	(pause 0.16)	3568.0864
2431	DCB_se1_ag2_f_02	3568.0864	the one, like	3569.1744
2432	DCB_se1_ag2_f_02	3569.1744	(pause 0.21)	3569.3829
2433	DCB_se1_ag2_f_02	3569.3829	that's the one. And they're now stingy with their mu- you can- now people are like really stingy with their mumbo sauce.	3573.7263
2434	DCB_se1_ag2_f_02	3573.7263	(pause 0.36)	3574.0900
2435	DCB_se1_ag2_f_02	3574.0900	You only get like, this much and if you want-	3575.9132
2436	DCB_se1_ag2_f_02	3575.9132	(pause 0.19)	3576.1044
2437	DCB_se1_ag2_f_02	3576.1044	they put them in this little tube and then they put that on your food, and if you want extra mumbo sauce they charge you per tube and put it like- it's- it's ridiculous now with the mumbo sauce.	3583.1459
2438	DCB_se1_ag2_f_02	3583.1459	(pause 0.54)	3583.6901
2439	DCB_se1_ag2_f_02	3583.6901	<laugh>	3584.9101
2440	DCB_se1_ag2_f_02	3584.9101	(pause 1.24)	3586.1543
2441	DCB_se1_ag2_f_02	3586.1543	But yeah.	3586.7316
2442	DCB_int_01	3586.8186	I've ne- okay so I'm'a have to go over there, I was just thinking like what am I gonna eat today, that might be-	3591.3078
2443	DCB_se1_ag2_f_02	3591.3900	And /RD-NAME-3/ got me on to Danny's too, like-	3593.4033
2444	DCB_int_01	3593.7579	I'm- I've only tried- I've tried a few different- I've tried Eddie's-	3596.6113
2445	DCB_se1_ag2_f_02	3597.0400	Eddie's. Oh Eddie Leonard's?	3598.2703
2446	DCB_se1_ag2_f_02	3598.2703	(pause 0.10)	3598.3686
2447	DCB_se1_ag2_f_02	3598.3686	But it's a lot of 'em.	3599.4008
2448	DCB_int_01	3599.6186	The one,	3600.3440
2449	DCB_int_01	3600.3440	(pause 0.14)	3600.4829
2450	DCB_int_01	3600.4829	um, that's up the street from- So I work in the same building she works [in, I work] on the other side [so the] one right up, uh, I think Marlboro Pike.	3607.0002
2451	DCB_se1_ag2_f_02	3603.2614	[Uh-huh.]	3603.7757
2452	DCB_se1_ag2_f_02	3603.7757	(pause 0.79)	3604.5614
2453	DCB_se1_ag2_f_02	3604.5614	[Uh-huh.]	3604.9868
2454	DCB_se1_ag2_f_02	3607.0437	Marlboro Pike, okay cause it's one right here on Alabama Avenue too.	3609.8328
2455	DCB_int_01	3610.0650	Oh no I ain't- not over [here. I- I'm not usually-] oh we have a club over here [but I'm not usually] over in [Southeast.]	3614.8542
2456	DCB_se1_ag2_f_02	3610.9400	[<laugh>]	3611.9436
2457	DCB_se1_ag2_f_02	3611.9436	(pause 1.26)	3613.2008
2458	DCB_se1_ag2_f_02	3613.2008	[Mm-hm.]	3613.6075
2459	DCB_se1_ag2_f_02	3613.6075	(pause 1.11)	3614.7185
2460	DCB_se1_ag2_f_02	3614.7185	[Right.]	3615.2639
2461	DCB_int_01	3615.4543	Um,	3616.2364
2462	DCB_int_01	3616.2364	(pause 0.15)	3616.3829
2463	DCB_int_01	3616.3829	<clears throat> cause I live in Silver Spring, so I have-	3618.3044
2464	DCB_int_01	3618.3044	(pause 0.13)	3618.4329
2465	DCB_int_01	3618.4329	When I come into DC if I'm not in Georgetown	3620.6221
2466	DCB_int_01	3620.6221	(pause 0.52)	3621.1400
2467	DCB_int_01	3621.1400	or Northeast	3622.4793
2468	DCB_int_01	3622.4793	(pause 0.10)	3622.5793
2469	DCB_int_01	3622.5793	I'm usually not-	3623.4180
2470	DCB_se1_ag2_f_02	3623.6793	You travel from Silver Spring to DC every day?	3625.7567
2471	DCB_int_01	3626.0687	Mm-hm.	3626.3780
2472	DCB_se1_ag2_f_02	3626.5864	/Wow/.	3627.1292
2473	DCB_int_01	3627.5078	But it's actually not	3628.5614
2474	DCB_int_01	3628.5614	(pause 0.99)	3629.5472
2475	DCB_int_01	3629.5472	that	3630.0043
2476	DCB_int_01	3630.0043	(pause 0.26)	3630.2686
2477	DCB_int_01	3630.2686	ba-	3630.4258
2478	DCB_se1_ag2_f_02	3630.6615	When [we go to /RD-NAME-3/'s house- oh well when we go to] /RD-NAME-3/'s it felt like we ran forever.	3634.9865
2479	DCB_int_01	3630.8044	[But I have no desire to live in-]	3633.1361
2480	DCB_int_01	3633.1361	(pause 1.83)	3634.9615
2481	DCB_int_01	3634.9615	But she's past me.	3636.0186
2482	DCB_se1_ag2_f_02	3635.9758	Oh okay [/??/]	3637.0991
2483	DCB_int_01	3636.6365	[Uh],	3637.1687
2484	DCB_int_01	3638.2685	so she is still like, four or five miles past where I am.	3641.8321
2485	DCB_se1_ag2_f_02	3641.9079	Oh okay.	3642.5251
2486	DCB_int_01	3642.5251	But still I mean it still- it is a long way. [I mean it's like] eighteen miles but in DC eighteen miles could be like a [hour.]	3647.9983
2487	DCB_se1_ag2_f_02	3644.2504	[Yeah.]	3644.9744
2488	DCB_se1_ag2_f_02	3644.9744	(pause 2.69)	3647.6668
2489	DCB_se1_ag2_f_02	3647.6668	[<laugh>]	3649.1847
2490	DCB_int_01	3648.7372	[Or it could be] like twenty minutes, you know what I mean, just depending on traffic. Traffic is the worst.	3652.7119
2491	DCB_int_01	3653.4044	Um, so d- mm. A- speaking of traffic do you- do you drive everywhere, do you take public [transportation?]	3658.2080
2492	DCB_se1_ag2_f_02	3657.9952	[Um], I drive to work	3659.6566
2493	DCB_se1_ag2_f_02	3659.9148	but catch the train back	3661.2055
2494	DCB_se1_ag2_f_02	3661.2055	(pause 0.25)	3661.4565
2495	DCB_se1_ag2_f_02	3661.4565	home.	3661.9525
2496	DCB_int_01	3662.4024	Why?	3662.7597
2497	DCB_se1_ag2_f_02	3663.2755	Um, because I get a ride in the morning [and] then in the evenings he pick up the boys, but I wouldn't even aks him to pick me up in the evening because of the traffic, /exactly./	3671.3728
2498	DCB_int_01	3665.2367	[Mm-hm.]	3665.5913
2499	DCB_se1_ag2_f_02	3671.6950	I leave out at six o'clock in the morning so it's like the like traffic is	3674.1042
2500	DCB_se1_ag2_f_02	3674.1042	(pause 0.48)	3674.5880
2501	DCB_se1_ag2_f_02	3674.5880	just-	3674.8618
2502	DCB_se1_ag2_f_02	3674.8618	(pause 0.32)	3675.1805
2503	DCB_se1_ag2_f_02	3675.1805	[cause no one's really out] there so- but in the evenings absolutely not, I would never.	3678.4999
2504	DCB_int_01	3675.2498	[No traffic /?/]	3676.0432
2505	DCB_int_01	3678.6418	Do you like public transportation?	3679.9191
2506	DCB_se1_ag2_f_02	3680.4886	Um, I like the subway, not the bus.	3682.8412
2507	DCB_int_01	3683.7003	What line do you ride?	3684.7259
2508	DCB_se1_ag2_f_02	3684.8264	The green line. The green line and the blue line.	3687.4099
2509	DCB_int_01	3687.9448	Oh okay. [Cause-]	3688.7764
2510	DCB_se1_ag2_f_02	3688.4438	[Both are] dangerous.	3689.3011
2511	DCB_se1_ag2_f_02	3689.5248	[<laugh>]	3690.2210
2512	DCB_int_01	3689.9508	[But the] red line I think is the worst.	3691.6148
2513	DCB_se1_ag2_f_02	3691.7491	Red line, yeah but far as like violence,	3694.8328
2514	DCB_int_01	3694.8709	Oh, mm.	3695.9137
2515	DCB_se1_ag2_f_02	3695.9622	the green line.	3696.9515
2516	DCB_int_01	3697.0640	Really?	3697.4867
2517	DCB_se1_ag2_f_02	3697.4659	Yeah.	3698.0846
2518	DCB_int_01	3698.9697	Is it a certain part? Like is it one [end versus the other?]	3701.4207
2519	DCB_se1_ag2_f_02	3700.5774	[Um, I would] say, if you- if you're traveling to Greenbelt way, you're more safer but if you traveling to the Branch Avenue way, yeah you might-	3708.0703
2520	DCB_se1_ag2_f_02	3708.4770	that's the mo- that's the- yeah.	3710.2121
2521	DCB_se1_ag2_f_02	3710.2121	(pause 0.10)	3710.3099
2522	DCB_se1_ag2_f_02	3710.3099	You-	3710.5386
2523	DCB_se1_ag2_f_02	3710.5386	(pause 0.24)	3710.7742
2524	DCB_se1_ag2_f_02	3710.7742	you going through some things.	3711.8369
2525	DCB_int_01	3711.8830	At what point does it change, like you know how you can like- [okay well once you get to this stop-]	3715.5824
2526	DCB_se1_ag2_f_02	3714.0553	[No you- After Gallery Place-]	3715.8716
2527	DCB_int_01	3715.9055	After Gallery [Place?]	3716.9242
2528	DCB_se1_ag2_f_02	3716.4772	[After Gallery] Place going towards Branch Avenue.	3718.3586
2529	DCB_se1_ag2_f_02	3718.9752	But then it stops so it's like from	3720.9433
2530	DCB_se1_ag2_f_02	3720.9433	(pause 0.45)	3721.3937
2531	DCB_se1_ag2_f_02	3721.3937	Gallery Place to-	3722.9111
2532	DCB_se1_ag2_f_02	3722.9111	(pause 1.36)	3724.2731
2533	DCB_se1_ag2_f_02	3724.2731	I would say Gallery Place to Congress Heights.	3725.7531
2534	DCB_int_01	3725.9915	Mm-hm.	3726.2848
2535	DCB_se1_ag2_f_02	3726.3137	No no no to Suitland.	3727.5125
2536	DCB_se1_ag2_f_02	3727.5125	(pause 0.11)	3727.6200
2537	DCB_se1_ag2_f_02	3727.6200	Suitland's bad too so Gallery Place to Suitland.	3729.6285
2538	DCB_se1_ag2_f_02	3729.6285	(pause 0.36)	3729.9863
2539	DCB_se1_ag2_f_02	3729.9863	But Naylor Road and Branch Avenue are- are kind of good stations but	3733.6903
2540	DCB_se1_ag2_f_02	3733.6903	(pause 0.16)	3733.8462
2541	DCB_se1_ag2_f_02	3733.8462	I guess from Gallery Place to	3735.3361
2542	DCB_se1_ag2_f_02	3735.3361	(pause 0.51)	3735.8420
2543	DCB_se1_ag2_f_02	3735.8420	Suitland, yes. That's- the- those the ones I feel like it need to be a police officer on every car.	3740.3219
2544	DCB_se1_ag2_f_02	3740.3219	(pause 1.04)	3741.3579
2545	DCB_se1_ag2_f_02	3741.3579	<laugh> Like,	3742.5832
2546	DCB_se1_ag2_f_02	3742.5832	(pause 0.29)	3742.8684
2547	DCB_se1_ag2_f_02	3742.8684	seriously.	3743.4158
2548	DCB_se1_ag2_f_02	3743.4158	(pause 0.21)	3743.6272
2549	DCB_se1_ag2_f_02	3743.6272	[Like-]	3744.1157
2550	DCB_int_01	3743.7069	[It's really] that bad?	3744.8330
2551	DCB_se1_ag2_f_02	3744.8676	Yeah because you- you know Anacostia?	3746.5100
2552	DCB_int_01	3746.6312	Mm-hm.	3747.0219
2553	DCB_se1_ag2_f_02	3747.3658	It's going through Anacostia and Congress Heights and yeah those aren't like nice-	3751.6863
2554	DCB_se1_ag2_f_02	3751.6863	(pause 0.36)	3752.0501
2555	DCB_se1_ag2_f_02	3752.0501	those are pretty rough <laugh> yeah, so-	3753.9870
2556	DCB_se1_ag2_f_02	3753.9870	(pause 0.27)	3754.2536
2557	DCB_se1_ag2_f_02	3754.2536	So I- my stop is Congress Heights.	3756.1455
2558	DCB_se1_ag2_f_02	3756.1455	(pause 0.70)	3756.8488
2559	DCB_se1_ag2_f_02	3756.8488	[So] he'll pick me up from the station and then yeah, so	3760.0123
2560	DCB_int_01	3756.9251	[Mm.]	3757.2691
2561	DCB_int_01	3760.3135	How do you feel like this neighborhood- is it safe around these parts? It seems really quiet.	3764.1561
2562	DCB_se1_ag2_f_02	3764.8941	Um,	3765.7478
2563	DCB_se1_ag2_f_02	3765.7478	(pause 0.72)	3766.4705
2564	DCB_se1_ag2_f_02	3766.4705	I'm just one of those people like I don't mess with nobody so I- I- it- it's w- it's what you make it like I don't m- b- I- it- I'm cool with it.	3773.5906
2565	DCB_int_01	3773.9129	Mm-hm.	3774.2883
2566	DCB_se1_ag2_f_02	3774.5261	I been in this area all my life.	3776.3025
2567	DCB_se1_ag2_f_02	3776.3025	(pause 0.22)	3776.5183
2568	DCB_se1_ag2_f_02	3776.5183	Like /at the map/, before moving here I was in my old apartment for about six years.	3780.1564
2569	DCB_se1_ag2_f_02	3780.1564	(pause 0.37)	3780.5237
2570	DCB_se1_ag2_f_02	3780.5237	That was like right down the street, like	3782.0725
2571	DCB_se1_ag2_f_02	3782.0725	(pause 0.35)	3782.4222
2572	DCB_se1_ag2_f_02	3782.4222	that was a really bad area but it was like I didn't mess with nobody, nobody messed with me, so.	3786.4883
